dt_iso,temp,humidity,wind_speed,clouds_all,pressure,dew_point
2021-08-04 05:00:00 +0000 UTC,299.81,83,2.06,40,1015,296.68
2021-08-04 06:00:00 +0000 UTC,300.99,74,2.06,40,1015,295.93
2021-08-04 07:00:00 +0000 UTC,300.52,83,2.06,20,1015,297.38
2021-08-04 08:00:00 +0000 UTC,302.52,79,2.06,0,1015,298.49
2021-08-04 09:00:00 +0000 UTC,302.52,74,2.57,0,1015,297.4
2021-08-04 10:00:00 +0000 UTC,303.69,74,2.57,0,1015,298.53
2021-08-04 11:00:00 +0000 UTC,304.04,74,3.09,0,1014,298.86
2021-08-04 12:00:00 +0000 UTC,306.52,58,2.57,0,1014,297.13
2021-08-04 13:00:00 +0000 UTC,307.99,41,1.54,0,1013,292.79
2021-08-04 14:00:00 +0000 UTC,306.99,46,6.17,0,1013,293.75
2021-08-04 15:00:00 +0000 UTC,306.64,38,6.69,0,1013,290.38
2021-08-04 16:00:00 +0000 UTC,304.81,43,6.17,0,1013,290.7
2021-08-04 17:00:00 +0000 UTC,302.81,58,6.17,0,1013,293.67
2021-08-04 18:00:00 +0000 UTC,301.81,61,6.17,0,1013,293.55
2021-08-04 19:00:00 +0000 UTC,300.81,69,4.12,0,1013,294.61
2021-08-04 20:00:00 +0000 UTC,300.81,65,5.14,0,1014,293.64
2021-08-04 21:00:00 +0000 UTC,300.64,65,3.6,0,1013,293.47
2021-08-04 22:00:00 +0000 UTC,299.81,65,3.09,0,1013,292.69
2021-08-04 23:00:00 +0000 UTC,299.64,61,3.6,0,1013,291.51
2021-08-05 00:00:00 +0000 UTC,299.64,61,3.09,0,1013,291.51
2021-08-05 01:00:00 +0000 UTC,297.81,73,2.06,0,1013,292.65
2021-08-05 02:00:00 +0000 UTC,296.99,83,3.09,0,1013,293.93
2021-08-05 03:00:00 +0000 UTC,297.81,78,2.06,0,1013,293.72
2021-08-05 04:00:00 +0000 UTC,296.99,83,1.03,0,1013,293.93
2021-08-05 05:00:00 +0000 UTC,299.81,69,2.06,0,1013,293.65
2021-08-05 06:00:00 +0000 UTC,301.16,65,2.06,0,1013,293.97
2021-08-05 07:00:00 +0000 UTC,303.34,58,2.06,0,1013,294.16
2021-08-05 08:00:00 +0000 UTC,302.87,65,2.06,0,1012,295.59
2021-08-05 09:00:00 +0000 UTC,305.69,58,1.54,0,1012,296.35
2021-08-05 10:00:00 +0000 UTC,304.52,58,2.57,0,1012,295.26
2021-08-05 11:00:00 +0000 UTC,303.87,62,4.12,0,1011,295.75
2021-08-05 12:00:00 +0000 UTC,305.69,55,3.6,0,1010,295.48
2021-08-05 13:00:00 +0000 UTC,305.87,48,3.09,0,1010,293.42
2021-08-05 14:00:00 +0000 UTC,307.52,36,3.09,0,1009,290.3
2021-08-05 15:00:00 +0000 UTC,307.34,33,2.06,0,1009,288.78
2021-08-05 16:00:00 +0000 UTC,307.16,38,1.54,0,1008,290.84
2021-08-05 17:00:00 +0000 UTC,305.81,43,2.06,0,1008,291.6
2021-08-05 18:00:00 +0000 UTC,305.46,35,3.6,0,1008,288.05
2021-08-05 19:00:00 +0000 UTC,303.81,48,3.09,0,1008,291.55
2021-08-05 20:00:00 +0000 UTC,301.34,69,4.12,0,1007,295.11
2021-08-05 21:00:00 +0000 UTC,301.16,61,2.06,0,1007,292.94
2021-08-05 22:00:00 +0000 UTC,301.34,57,1.54,0,1006,292.02
2021-08-05 23:00:00 +0000 UTC,301.16,54,3.09,0,1005,290.99
2021-08-06 00:00:00 +0000 UTC,301.16,47,2.57,0,1005,288.8
2021-08-06 01:00:00 +0000 UTC,300.99,44,2.06,0,1004,287.63
2021-08-06 02:00:00 +0000 UTC,300.81,42,2.06,0,1003,286.75
2021-08-06 03:00:00 +0000 UTC,298.64,53,0.0,0,1003,288.37
2021-08-06 04:00:00 +0000 UTC,299.16,57,1.03,0,1003,289.99
2021-08-06 05:00:00 +0000 UTC,300.52,69,2.57,0,1003,294.33
2021-08-06 06:00:00 +0000 UTC,301.69,61,3.09,0,1003,293.44
2021-08-06 07:00:00 +0000 UTC,303.69,45,3.6,0,1002,290.41
2021-08-06 08:00:00 +0000 UTC,306.69,31,3.09,0,1002,287.24
2021-08-06 09:00:00 +0000 UTC,305.61,33,3.6,0,1001,287.27
2021-08-06 10:00:00 +0000 UTC,305.69,35,2.06,0,1001,288.25
2021-08-06 11:00:00 +0000 UTC,306.69,31,1.03,0,1001,287.24
2021-08-06 12:00:00 +0000 UTC,307.52,29,1.54,75,1000,286.93
2021-08-06 13:00:00 +0000 UTC,306.69,35,3.09,0,1000,289.13
2021-08-06 14:00:00 +0000 UTC,305.69,55,6.69,0,1000,295.48
2021-08-06 15:00:00 +0000 UTC,304.34,51,7.2,0,1000,293.0
2021-08-06 16:00:00 +0000 UTC,302.34,61,8.75,0,1001,294.05
2021-08-06 17:00:00 +0000 UTC,301.34,74,9.77,0,1001,296.26
2021-08-06 18:00:00 +0000 UTC,300.99,74,8.23,75,1002,295.93
2021-08-06 19:00:00 +0000 UTC,300.16,74,9.26,75,1002,295.13
2021-08-06 20:00:00 +0000 UTC,300.16,74,7.72,75,1003,295.13
2021-08-06 21:00:00 +0000 UTC,300.16,65,8.23,75,1004,293.02
2021-08-06 22:00:00 +0000 UTC,300.16,61,7.72,0,1004,292.0
2021-08-06 23:00:00 +0000 UTC,299.99,54,8.23,0,1004,289.91
2021-08-07 00:00:00 +0000 UTC,299.16,53,7.2,0,1004,288.85
2021-08-07 01:00:00 +0000 UTC,298.45,61,8.75,0,1004,290.39
2021-08-07 02:00:00 +0000 UTC,296.95,61,6.69,0,1005,288.98
2021-08-07 03:00:00 +0000 UTC,295.64,60,5.66,0,1005,287.5
2021-08-07 04:00:00 +0000 UTC,297.16,69,6.17,0,1006,291.12
2021-08-07 05:00:00 +0000 UTC,298.16,61,6.17,0,1007,290.12
2021-08-07 06:00:00 +0000 UTC,299.16,61,6.69,0,1007,291.06
2021-08-07 07:00:00 +0000 UTC,300.99,57,6.17,20,1007,291.69
2021-08-07 08:00:00 +0000 UTC,301.16,61,6.69,40,1008,292.94
2021-08-07 09:00:00 +0000 UTC,301.16,57,8.23,40,1008,291.85
2021-08-07 10:00:00 +0000 UTC,302.16,51,9.26,75,1009,291.0
2021-08-07 11:00:00 +0000 UTC,301.81,51,9.26,40,1009,290.68
2021-08-07 12:00:00 +0000 UTC,301.16,54,9.26,40,1009,290.99
2021-08-07 13:00:00 +0000 UTC,301.99,48,9.77,40,1009,289.89
2021-08-07 14:00:00 +0000 UTC,301.81,48,8.75,20,1010,289.73
2021-08-07 15:00:00 +0000 UTC,300.99,51,8.75,20,1010,289.93
2021-08-07 16:00:00 +0000 UTC,300.16,54,8.75,20,1011,290.06
2021-08-07 17:00:00 +0000 UTC,298.99,61,6.17,0,1011,290.9
2021-08-07 18:00:00 +0000 UTC,298.16,69,6.17,0,1012,292.08
2021-08-07 19:00:00 +0000 UTC,297.99,69,5.14,0,1013,291.92
2021-08-07 20:00:00 +0000 UTC,297.99,69,4.12,0,1013,291.92
2021-08-07 21:00:00 +0000 UTC,297.99,69,4.63,0,1013,291.92
2021-08-07 22:00:00 +0000 UTC,297.16,69,3.09,0,1013,291.12
2021-08-07 23:00:00 +0000 UTC,296.34,73,3.09,0,1013,291.23
2021-08-08 00:00:00 +0000 UTC,296.16,68,2.57,0,1013,289.94
2021-08-08 01:00:00 +0000 UTC,295.16,73,2.57,0,1013,290.1
2021-08-08 02:00:00 +0000 UTC,294.99,68,2.06,0,1013,288.82
2021-08-08 03:00:00 +0000 UTC,294.99,68,2.57,0,1014,288.82
2021-08-08 04:00:00 +0000 UTC,296.16,64,2.57,0,1014,288.99
2021-08-08 05:00:00 +0000 UTC,297.99,61,1.54,20,1015,289.96
2021-08-08 06:00:00 +0000 UTC,299.99,54,4.63,40,1015,289.91
2021-08-08 07:00:00 +0000 UTC,300.99,47,5.14,40,1015,288.65
2021-08-08 08:00:00 +0000 UTC,301.16,47,5.14,20,1015,288.8
2021-08-08 09:00:00 +0000 UTC,301.81,45,5.14,20,1015,288.72
2021-08-08 10:00:00 +0000 UTC,302.99,42,5.66,40,1015,288.7
2021-08-08 11:00:00 +0000 UTC,302.99,42,7.2,40,1016,288.7
2021-08-08 12:00:00 +0000 UTC,302.99,45,6.69,20,1015,289.78
2021-08-08 13:00:00 +0000 UTC,302.99,42,6.17,20,1016,288.7
2021-08-08 14:00:00 +0000 UTC,301.99,45,5.66,20,1016,288.88
2021-08-08 15:00:00 +0000 UTC,301.81,48,5.66,0,1016,289.73
2021-08-08 16:00:00 +0000 UTC,299.99,54,5.14,0,1016,289.91
2021-08-08 17:00:00 +0000 UTC,298.99,57,5.14,0,1017,289.83
2021-08-08 18:00:00 +0000 UTC,298.81,61,4.12,0,1017,290.73
2021-08-08 19:00:00 +0000 UTC,297.81,65,5.14,0,1017,290.79
2021-08-08 20:00:00 +0000 UTC,297.64,65,3.6,0,1017,290.63
2021-08-08 21:00:00 +0000 UTC,296.99,69,2.06,0,1016,290.96
2021-08-08 22:00:00 +0000 UTC,296.64,73,2.06,0,1017,291.52
2021-08-08 23:00:00 +0000 UTC,295.64,73,1.03,0,1017,290.56
2021-08-09 00:00:00 +0000 UTC,293.99,78,1.54,0,1016,290.01
2021-08-09 01:00:00 +0000 UTC,293.81,78,2.06,0,1016,289.84
2021-08-09 02:00:00 +0000 UTC,293.81,78,2.57,0,1016,289.84
2021-08-09 03:00:00 +0000 UTC,293.81,78,2.06,0,1017,289.84
2021-08-09 04:00:00 +0000 UTC,294.64,78,1.03,0,1017,290.64
2021-08-09 05:00:00 +0000 UTC,296.81,69,2.06,0,1017,290.79
2021-08-09 06:00:00 +0000 UTC,298.81,65,1.54,20,1017,291.74
2021-08-09 07:00:00 +0000 UTC,298.34,69,3.09,20,1017,292.25
2021-08-09 08:00:00 +0000 UTC,299.34,69,3.09,40,1018,293.2
2021-08-09 09:00:00 +0000 UTC,299.34,69,3.6,40,1018,293.2
2021-08-09 10:00:00 +0000 UTC,299.69,65,3.6,40,1018,292.58
2021-08-09 11:00:00 +0000 UTC,300.69,65,3.6,20,1018,293.52
2021-08-09 12:00:00 +0000 UTC,300.87,61,3.6,0,1017,292.67
2021-08-09 13:00:00 +0000 UTC,301.69,57,2.57,0,1017,292.34
2021-08-09 14:00:00 +0000 UTC,301.52,57,3.6,0,1017,292.19
2021-08-09 15:00:00 +0000 UTC,301.34,61,3.6,0,1016,293.11
2021-08-09 16:00:00 +0000 UTC,300.34,61,2.06,0,1016,292.17
2021-08-09 17:00:00 +0000 UTC,301.64,37,4.12,0,1016,285.55
2021-08-09 18:00:00 +0000 UTC,299.81,50,1.03,0,1017,288.54
2021-08-09 19:00:00 +0000 UTC,299.64,44,3.09,0,1017,286.41
2021-08-09 20:00:00 +0000 UTC,298.46,50,2.06,0,1017,287.3
2021-08-09 21:00:00 +0000 UTC,297.64,61,1.54,0,1017,289.63
2021-08-09 22:00:00 +0000 UTC,297.64,53,1.54,0,1017,287.44
2021-08-09 23:00:00 +0000 UTC,297.64,57,1.03,0,1017,288.57
2021-08-10 00:00:00 +0000 UTC,296.46,64,1.03,0,1016,289.27
2021-08-10 01:00:00 +0000 UTC,294.64,73,0.51,0,1016,289.6
2021-08-10 02:00:00 +0000 UTC,293.64,78,1.54,0,1016,289.68
2021-08-10 03:00:00 +0000 UTC,293.64,78,2.06,0,1016,289.68
2021-08-10 04:00:00 +0000 UTC,294.81,73,1.03,0,1017,289.76
2021-08-10 05:00:00 +0000 UTC,297.81,69,1.54,0,1016,291.74
2021-08-10 06:00:00 +0000 UTC,298.16,69,2.57,0,1017,292.08
2021-08-10 07:00:00 +0000 UTC,299.34,69,2.57,0,1017,293.2
2021-08-10 08:00:00 +0000 UTC,300.52,65,3.09,0,1017,293.36
2021-08-10 09:00:00 +0000 UTC,301.34,54,3.09,0,1016,291.16
2021-08-10 10:00:00 +0000 UTC,301.34,51,3.09,0,1016,290.25
2021-08-10 11:00:00 +0000 UTC,301.34,61,4.12,0,1016,293.11
2021-08-10 12:00:00 +0000 UTC,302.52,48,3.6,0,1016,290.37
2021-08-10 13:00:00 +0000 UTC,302.52,45,4.12,0,1015,289.36
2021-08-10 14:00:00 +0000 UTC,302.52,51,3.09,0,1015,291.33
2021-08-10 15:00:00 +0000 UTC,302.34,54,2.06,0,1014,292.08
2021-08-10 16:00:00 +0000 UTC,300.52,61,2.57,0,1015,292.34
2021-08-10 17:00:00 +0000 UTC,300.34,57,2.06,0,1014,291.09
2021-08-10 18:00:00 +0000 UTC,300.16,57,0.0,0,1015,290.92
2021-08-10 19:00:00 +0000 UTC,299.99,57,0.51,0,1015,290.76
2021-08-10 20:00:00 +0000 UTC,300.81,47,1.54,0,1014,288.49
2021-08-10 21:00:00 +0000 UTC,298.99,61,0.0,0,1014,290.9
2021-08-10 22:00:00 +0000 UTC,297.99,61,1.03,0,1015,289.96
2021-08-10 23:00:00 +0000 UTC,297.64,61,0.51,0,1014,289.63
2021-08-11 00:00:00 +0000 UTC,297.64,61,2.06,0,1014,289.63
2021-08-11 01:00:00 +0000 UTC,296.81,57,2.06,0,1014,287.8
2021-08-11 02:00:00 +0000 UTC,295.81,60,1.54,0,1014,287.66
2021-08-11 03:00:00 +0000 UTC,295.81,64,0.0,0,1014,288.66
2021-08-11 04:00:00 +0000 UTC,296.81,69,1.03,0,1014,290.79
2021-08-11 05:00:00 +0000 UTC,297.99,69,1.54,0,1014,291.92
2021-08-11 06:00:00 +0000 UTC,299.16,69,2.06,0,1014,293.03
2021-08-11 07:00:00 +0000 UTC,300.52,65,2.57,0,1014,293.36
2021-08-11 08:00:00 +0000 UTC,301.52,57,2.06,40,1014,292.19
2021-08-11 09:00:00 +0000 UTC,302.16,51,3.09,75,1014,291.0
2021-08-11 10:00:00 +0000 UTC,302.16,61,3.09,75,1014,293.88
2021-08-11 11:00:00 +0000 UTC,301.52,61,3.6,75,1014,293.28
2021-08-11 12:00:00 +0000 UTC,302.34,58,3.09,75,1013,293.23
2021-08-11 13:00:00 +0000 UTC,301.69,57,4.12,75,1013,292.34
2021-08-11 14:00:00 +0000 UTC,303.34,51,5.66,75,1013,292.09
2021-08-11 15:00:00 +0000 UTC,303.99,51,5.14,75,1013,292.68
2021-08-11 16:00:00 +0000 UTC,301.99,51,5.14,75,1013,290.85
2021-08-11 17:00:00 +0000 UTC,300.16,65,5.66,0,1013,293.02
2021-08-11 18:00:00 +0000 UTC,298.99,69,4.12,0,1013,292.87
2021-08-11 19:00:00 +0000 UTC,298.81,73,5.14,0,1013,293.61
2021-08-11 20:00:00 +0000 UTC,298.81,73,4.12,0,1014,293.61
2021-08-11 21:00:00 +0000 UTC,298.81,73,3.09,0,1015,293.61
2021-08-11 22:00:00 +0000 UTC,297.81,78,3.09,0,1015,293.72
2021-08-11 23:00:00 +0000 UTC,295.99,83,1.54,0,1015,292.95
2021-08-12 00:00:00 +0000 UTC,295.99,83,2.57,0,1015,292.95
2021-08-12 01:00:00 +0000 UTC,295.99,83,2.06,0,1015,292.95
2021-08-12 02:00:00 +0000 UTC,295.64,88,2.57,0,1014,293.55
2021-08-12 03:00:00 +0000 UTC,295.64,88,3.09,0,1015,293.55
2021-08-12 04:00:00 +0000 UTC,295.81,83,1.54,0,1015,292.78
2021-08-12 05:00:00 +0000 UTC,298.81,69,2.06,0,1015,292.7
2021-08-12 06:00:00 +0000 UTC,299.99,65,5.14,20,1016,292.86
2021-08-12 07:00:00 +0000 UTC,301.34,47,3.09,40,1016,288.97
2021-08-12 08:00:00 +0000 UTC,301.7,65,2.57,40,1016,294.48
2021-08-12 09:00:00 +0000 UTC,303.16,39,1.54,40,1016,287.7
2021-08-12 10:00:00 +0000 UTC,304.99,35,6.69,40,1016,287.64
2021-08-12 11:00:00 +0000 UTC,304.16,40,6.69,20,1016,288.99
2021-08-12 12:00:00 +0000 UTC,303.99,40,7.72,20,1016,288.83
2021-08-12 13:00:00 +0000 UTC,303.99,42,6.69,20,1017,289.6
2021-08-12 14:00:00 +0000 UTC,303.16,45,7.72,20,1017,289.94
2021-08-12 15:00:00 +0000 UTC,302.99,45,8.23,20,1017,289.78
2021-08-12 16:00:00 +0000 UTC,301.99,48,8.23,0,1017,289.89
2021-08-12 17:00:00 +0000 UTC,300.81,54,7.72,0,1018,290.67
2021-08-12 18:00:00 +0000 UTC,299.81,61,6.69,0,1018,291.67
2021-08-12 19:00:00 +0000 UTC,298.81,69,5.14,0,1018,292.7
2021-08-12 20:00:00 +0000 UTC,298.81,69,4.12,0,1018,292.7
2021-08-12 21:00:00 +0000 UTC,298.81,69,4.12,0,1018,292.7
2021-08-12 22:00:00 +0000 UTC,298.64,69,4.12,0,1018,292.54
2021-08-12 23:00:00 +0000 UTC,297.64,73,5.14,0,1019,292.48
2021-08-13 00:00:00 +0000 UTC,297.46,73,4.63,0,1019,292.31
2021-08-13 01:00:00 +0000 UTC,297.64,69,3.09,0,1019,291.58
2021-08-13 02:00:00 +0000 UTC,297.46,73,3.09,0,1019,292.31
2021-08-13 03:00:00 +0000 UTC,297.46,69,4.12,0,1019,291.41
2021-08-13 04:00:00 +0000 UTC,297.64,69,4.12,0,1019,291.58
2021-08-13 05:00:00 +0000 UTC,298.81,65,4.12,20,1020,291.74
2021-08-13 06:00:00 +0000 UTC,299.99,57,5.66,40,1020,290.76
2021-08-13 07:00:00 +0000 UTC,300.34,61,5.66,75,1020,292.17
2021-08-13 08:00:00 +0000 UTC,300.99,51,6.69,75,1020,289.93
2021-08-13 09:00:00 +0000 UTC,302.99,45,7.2,40,1021,289.78
2021-08-13 10:00:00 +0000 UTC,303.16,45,7.2,40,1021,289.94
2021-08-13 11:00:00 +0000 UTC,302.16,51,7.72,40,1021,291.0
2021-08-13 12:00:00 +0000 UTC,303.16,45,7.2,40,1021,289.94
2021-08-13 13:00:00 +0000 UTC,301.99,48,6.69,20,1020,289.89
2021-08-13 14:00:00 +0000 UTC,301.99,48,9.26,20,1020,289.89
2021-08-13 15:00:00 +0000 UTC,300.99,47,8.75,0,1020,288.65
2021-08-13 16:00:00 +0000 UTC,299.99,50,9.77,0,1020,288.7
2021-08-13 17:00:00 +0000 UTC,298.99,57,9.26,0,1020,289.83
2021-08-13 18:00:00 +0000 UTC,297.99,57,7.2,0,1021,288.9
2021-08-13 19:00:00 +0000 UTC,297.81,61,5.14,0,1021,289.79
2021-08-13 20:00:00 +0000 UTC,296.81,60,5.66,0,1021,288.59
2021-08-13 21:00:00 +0000 UTC,296.81,57,5.14,0,1020,287.8
2021-08-13 22:00:00 +0000 UTC,296.81,57,4.12,0,1020,287.8
2021-08-13 23:00:00 +0000 UTC,296.64,60,4.12,0,1020,288.43
2021-08-14 00:00:00 +0000 UTC,296.81,60,5.14,0,1020,288.59
2021-08-14 01:00:00 +0000 UTC,295.99,64,3.6,0,1020,288.83
2021-08-14 02:00:00 +0000 UTC,295.81,64,4.12,0,1020,288.66
2021-08-14 03:00:00 +0000 UTC,295.81,64,5.14,0,1020,288.66
2021-08-14 04:00:00 +0000 UTC,296.46,60,4.63,0,1020,288.27
2021-08-14 05:00:00 +0000 UTC,297.81,50,6.17,20,1020,286.7
2021-08-14 06:00:00 +0000 UTC,298.16,50,6.17,0,1020,287.02
2021-08-14 07:00:00 +0000 UTC,300.16,44,8.23,0,1020,286.88
2021-08-14 08:00:00 +0000 UTC,300.16,41,8.23,0,1020,285.8
2021-08-14 09:00:00 +0000 UTC,301.16,42,8.23,0,1020,287.06
2021-08-14 10:00:00 +0000 UTC,301.34,42,6.69,20,1020,287.22
2021-08-14 11:00:00 +0000 UTC,301.99,39,9.26,40,1019,286.66
2021-08-14 12:00:00 +0000 UTC,302.16,42,8.23,40,1019,287.96
2021-08-14 13:00:00 +0000 UTC,301.81,42,9.26,40,1019,287.64
2021-08-14 14:00:00 +0000 UTC,302.16,45,7.2,40,1019,289.03
2021-08-14 15:00:00 +0000 UTC,300.99,47,9.77,40,1019,288.65
2021-08-14 16:00:00 +0000 UTC,299.99,47,9.26,40,1019,287.74
2021-08-14 17:00:00 +0000 UTC,298.99,50,7.2,0,1019,287.78
2021-08-14 18:00:00 +0000 UTC,297.99,53,6.17,0,1019,287.77
2021-08-14 19:00:00 +0000 UTC,297.81,61,4.63,0,1019,289.79
2021-08-14 20:00:00 +0000 UTC,296.99,60,4.63,0,1018,288.76
2021-08-14 21:00:00 +0000 UTC,296.81,60,4.12,0,1018,288.59
2021-08-14 22:00:00 +0000 UTC,296.81,64,3.09,0,1018,289.6
2021-08-14 23:00:00 +0000 UTC,296.64,64,4.12,0,1018,289.44
2021-08-15 00:00:00 +0000 UTC,296.46,64,4.12,40,1017,289.27
2021-08-15 01:00:00 +0000 UTC,295.81,68,5.14,40,1017,289.61
2021-08-15 02:00:00 +0000 UTC,295.64,68,4.12,40,1017,289.44
2021-08-15 03:00:00 +0000 UTC,295.64,68,4.63,0,1017,289.44
2021-08-15 04:00:00 +0000 UTC,295.81,64,3.09,40,1017,288.66
2021-08-15 05:00:00 +0000 UTC,296.99,64,2.06,40,1017,289.77
2021-08-15 06:00:00 +0000 UTC,297.99,57,4.63,40,1017,288.9
2021-08-15 07:00:00 +0000 UTC,299.16,47,4.12,40,1017,286.98
2021-08-15 08:00:00 +0000 UTC,300.16,50,5.66,40,1017,288.86
2021-08-15 09:00:00 +0000 UTC,300.34,47,6.17,40,1017,288.06
2021-08-15 10:00:00 +0000 UTC,301.99,42,5.66,40,1017,287.81
2021-08-15 11:00:00 +0000 UTC,301.99,42,6.69,40,1016,287.81
2021-08-15 12:00:00 +0000 UTC,302.16,42,7.2,40,1016,287.96
2021-08-15 13:00:00 +0000 UTC,301.99,42,7.2,40,1016,287.81
2021-08-15 14:00:00 +0000 UTC,301.16,47,8.23,20,1016,288.8
2021-08-15 15:00:00 +0000 UTC,300.99,44,6.69,20,1016,287.63
2021-08-15 16:00:00 +0000 UTC,299.16,53,7.72,20,1016,288.85
2021-08-15 17:00:00 +0000 UTC,298.81,53,7.2,0,1016,288.52
2021-08-15 18:00:00 +0000 UTC,297.81,61,7.2,0,1016,289.79
2021-08-15 19:00:00 +0000 UTC,297.64,61,5.14,0,1016,289.63
2021-08-15 20:00:00 +0000 UTC,296.81,64,4.63,0,1016,289.6
2021-08-15 21:00:00 +0000 UTC,296.64,64,4.12,0,1016,289.44
2021-08-15 22:00:00 +0000 UTC,296.81,60,3.6,0,1016,288.59
2021-08-15 23:00:00 +0000 UTC,296.64,60,3.09,0,1016,288.43
2021-08-16 00:00:00 +0000 UTC,295.46,64,3.09,0,1015,288.33
2021-08-16 01:00:00 +0000 UTC,295.46,64,3.09,0,1015,288.33
2021-08-16 02:00:00 +0000 UTC,292.99,77,1.54,0,1015,288.84
2021-08-16 03:00:00 +0000 UTC,292.99,77,1.54,0,1015,288.84
2021-08-16 04:00:00 +0000 UTC,294.81,68,3.09,0,1015,288.65
2021-08-16 05:00:00 +0000 UTC,296.81,60,3.6,0,1016,288.59
2021-08-16 06:00:00 +0000 UTC,298.16,57,4.12,0,1016,289.06
2021-08-16 07:00:00 +0000 UTC,299.16,53,4.63,20,1016,288.85
2021-08-16 08:00:00 +0000 UTC,300.16,47,5.14,20,1016,287.89
2021-08-16 09:00:00 +0000 UTC,301.16,42,4.12,20,1015,287.06
2021-08-16 10:00:00 +0000 UTC,302.34,48,4.63,20,1015,290.21
2021-08-16 11:00:00 +0000 UTC,303.16,42,6.17,0,1015,288.85
2021-08-16 12:00:00 +0000 UTC,302.16,45,5.66,0,1014,289.03
2021-08-16 13:00:00 +0000 UTC,302.16,45,6.17,0,1014,289.03
2021-08-16 14:00:00 +0000 UTC,302.16,48,6.69,0,1014,290.04
2021-08-16 15:00:00 +0000 UTC,301.16,54,7.2,0,1014,290.99
2021-08-16 16:00:00 +0000 UTC,299.99,57,7.72,0,1013,290.76
2021-08-16 17:00:00 +0000 UTC,298.99,65,6.17,0,1013,291.91
2021-08-16 18:00:00 +0000 UTC,297.81,69,6.69,0,1014,291.74
2021-08-16 19:00:00 +0000 UTC,297.81,69,7.2,0,1014,291.74
2021-08-16 20:00:00 +0000 UTC,296.99,69,6.69,0,1014,290.96
2021-08-16 21:00:00 +0000 UTC,296.81,73,5.14,0,1014,291.69
2021-08-16 22:00:00 +0000 UTC,296.81,69,4.63,0,1013,290.79
2021-08-16 23:00:00 +0000 UTC,296.81,69,3.6,0,1013,290.79
2021-08-17 00:00:00 +0000 UTC,296.64,73,3.6,0,1013,291.52
2021-08-17 01:00:00 +0000 UTC,296.64,73,3.6,0,1012,291.52
2021-08-17 02:00:00 +0000 UTC,295.64,78,3.6,0,1012,291.61
2021-08-17 03:00:00 +0000 UTC,295.64,83,3.6,0,1012,292.61
2021-08-17 04:00:00 +0000 UTC,295.81,83,4.12,0,1012,292.78
2021-08-17 05:00:00 +0000 UTC,296.99,78,3.6,0,1012,292.92
2021-08-17 06:00:00 +0000 UTC,298.99,69,5.66,20,1012,292.87
2021-08-17 07:00:00 +0000 UTC,300.16,61,5.14,40,1012,292.0
2021-08-17 08:00:00 +0000 UTC,301.34,61,4.63,20,1012,293.11
2021-08-17 09:00:00 +0000 UTC,302.16,54,4.12,0,1012,291.91
2021-08-17 10:00:00 +0000 UTC,303.34,51,3.09,0,1012,292.09
2021-08-17 11:00:00 +0000 UTC,304.34,48,3.09,0,1011,292.03
2021-08-17 12:00:00 +0000 UTC,304.16,48,3.6,0,1011,291.87
2021-08-17 13:00:00 +0000 UTC,303.16,54,6.17,0,1010,292.84
2021-08-17 14:00:00 +0000 UTC,303.16,54,6.69,0,1010,292.84
2021-08-17 15:00:00 +0000 UTC,302.16,61,7.2,0,1010,293.88
2021-08-17 16:00:00 +0000 UTC,300.99,65,7.2,0,1010,293.81
2021-08-17 17:00:00 +0000 UTC,299.99,69,6.17,0,1010,293.82
2021-08-17 18:00:00 +0000 UTC,299.17,73,6.69,0,1010,293.95
2021-08-17 19:00:00 +0000 UTC,298.73,73,6.17,0,1010,293.53
2021-08-17 20:00:00 +0000 UTC,297.89,78,4.63,0,1010,293.8
2021-08-17 21:00:00 +0000 UTC,297.99,78,4.63,0,1010,293.89
2021-08-17 22:00:00 +0000 UTC,297.81,78,3.09,0,1010,293.72
2021-08-17 23:00:00 +0000 UTC,297.64,78,3.6,0,1009,293.55
2021-08-18 00:00:00 +0000 UTC,296.81,83,3.6,0,1009,293.75
2021-08-18 01:00:00 +0000 UTC,296.64,83,2.57,20,1010,293.59
2021-08-18 02:00:00 +0000 UTC,296.64,83,2.57,20,1010,293.59
2021-08-18 03:00:00 +0000 UTC,296.46,83,3.09,0,1009,293.41
2021-08-18 04:00:00 +0000 UTC,296.64,83,2.06,0,1010,293.59
2021-08-18 05:00:00 +0000 UTC,297.81,78,3.09,0,1010,293.72
2021-08-18 06:00:00 +0000 UTC,299.99,69,4.63,40,1010,293.82
2021-08-18 07:00:00 +0000 UTC,300.99,61,4.12,40,1010,292.78
2021-08-18 08:00:00 +0000 UTC,302.16,54,3.6,40,1010,291.91
2021-08-18 09:00:00 +0000 UTC,302.34,61,3.09,40,1010,294.05
2021-08-18 10:00:00 +0000 UTC,303.34,48,2.57,40,1010,291.12
2021-08-18 11:00:00 +0000 UTC,304.16,48,4.63,40,1009,291.87
2021-08-18 12:00:00 +0000 UTC,304.16,48,4.63,40,1009,291.87
2021-08-18 13:00:00 +0000 UTC,304.16,48,6.17,40,1009,291.87
2021-08-18 14:00:00 +0000 UTC,303.16,48,6.69,40,1008,290.96
2021-08-18 15:00:00 +0000 UTC,301.99,58,7.2,40,1008,292.9
2021-08-18 16:00:00 +0000 UTC,300.99,65,7.72,40,1008,293.81
2021-08-18 17:00:00 +0000 UTC,299.81,65,7.2,20,1009,292.69
